id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Region_704	6	0.13317	0.33578	0.589176	512	4	-0.38006	0.21222	0.2108	1.0	124	0	-0.38006
Region_931	13	0.13336	0.41842	0.656123	513	5	0.3998	0.44845	0.44744	1.0	296	0	0.3998
Region_799	3	0.13452	0.27858	0.537393	514	2	-0.61867	0.43234	0.43155	1.0	284	0	-0.61867
Region_412	3	0.13458	0.27862	0.537393	515	1	0.43084	0.52123	0.51926	1.0	351	0	0.43084
Region_363	5	0.13557	0.32126	0.573282	516	3	-0.61555	0.65692	0.65754	1.0	448	0	-0.61555
Region_761	6	0.1362	0.34052	0.593191	517	4	-0.34317	0.6843	0.68464	1.0	472	0	-0.34317
Region_466	3	0.13821	0.28256	0.539809	518	1	0.16452	0.63586	0.6353	1.0	426	0	0.16452
Region_815	3	0.13875	0.28316	0.539809	519	2	-0.75172	0.8526	0.85348	1.0	657	0	-0.75172
Region_148	3	0.13954	0.28415	0.539809	520	2	-0.54211	0.4728	0.47197	1.0	318	0	-0.54211
Region_94	9	0.13969	0.3847	0.627209	521	6	-0.20207	0.89042	0.8887	1.0	702	0	-0.20207
Region_273	3	0.14103	0.28586	0.540792	522	2	-0.64209	0.83387	0.83519	1.0	636	0	-0.64209
Region_61	3	0.14236	0.28743	0.541451	523	1	0.3305	0.6969	0.69801	1.0	483	0	0.3305
Region_117	3	0.14283	0.28793	0.541451	524	1	0.49561	0.31894	0.31771	1.0	198	0	0.49561
Region_41	9	0.14294	0.39046	0.632039	525	4	0.013575	0.29034	0.28863	1.0	185	0	0.013575
Region_616	1	0.14381	0.14448	0.372317	526	1	-1.167	0.85619	0.85696	1.0	661	0	-1.167
Region_309	8	0.14415	0.39168	0.632039	527	4	-0.17791	0.86797	0.86691	1.0	671	0	-0.17791
Region_21	5	0.14459	0.33806	0.590974	528	2	0.62651	0.098105	0.097373	1.0	45	0	0.62651
Region_550	9	0.14527	0.3945	0.633488	529	4	0.027851	0.71869	0.71717	1.0	509	0	0.027851
Region_782	3	0.14603	0.29117	0.545248	530	1	0.019681	0.78435	0.78565	1.0	582	0	0.019681
Region_593	2	0.14706	0.24106	0.496868	531	2	-0.33839	0.85294	0.85079	1.0	659	0	-0.33839
Region_608	3	0.14723	0.29236	0.545427	532	2	-0.53884	0.25534	0.25434	1.0	161	0	-0.53884
Region_452	12	0.1475	0.43178	0.669299	533	6	-0.009368	0.8987	0.89766	1.0	712	0	-0.009368
Region_796	3	0.14881	0.29406	0.547522	534	2	-0.66194	0.70003	0.70122	1.0	485	0	-0.66194
Region_321	26	0.15088	0.51455	0.74499	535	10	0.15439	0.50976	0.51054	1.0	341	0	0.15439
Region_543	3	0.15108	0.29667	0.549917	536	2	-0.58277	0.73776	0.7387	1.0	532	0	-0.58277
Region_855	3	0.15173	0.29746	0.549917	537	2	-0.57954	0.3458	0.34497	1.0	220	0	-0.57954
Region_850	2	0.15184	0.24819	0.504864	538	2	-0.28984	0.84816	0.8463	1.0	652	0	-0.28984
Region_798	3	0.15265	0.29837	0.549917	539	2	-0.45528	0.39627	0.3951	1.0	264	0	-0.45528
Region_28	3	0.15321	0.29884	0.549917	540	1	0.30583	0.71069	0.71213	1.0	501	0	0.30583
Region_756	6	0.15397	0.36781	0.614531	541	3	-0.14129	0.14434	0.14347	1.0	75	0	-0.14129
Region_211	3	0.15515	0.30081	0.552466	542	2	-0.0073931	0.65009	0.64924	1.0	436	0	-0.0073931
Region_214	6	0.15705	0.37259	0.619314	543	3	-0.060187	0.17978	0.17818	1.0	100	0	-0.060187
Region_93	6	0.15754	0.37338	0.619314	544	4	-0.31153	0.31343	0.31294	1.0	196	0	-0.31153
Region_143	6	0.15857	0.37484	0.619314	545	3	-0.09887	0.55813	0.55876	1.0	379	0	-0.09887
Region_853	1	0.16108	0.16074	0.395164	546	1	-0.99859	0.83892	0.83984	1.0	644	0	-0.99859
Region_604	9	0.16239	0.42359	0.660629	547	5	-0.12067	0.7064	0.70501	1.0	493	0	-0.12067
Region_169	3	0.16292	0.30858	0.559124	548	2	-0.37491	0.85175	0.85257	1.0	656	0	-0.37491
Region_22	14	0.1639	0.47552	0.710864	549	7	0.051825	0.61288	0.61229	1.0	417	0	0.051825
Region_722	6	0.16397	0.38238	0.625804	550	4	-0.22087	0.84975	0.85052	1.0	654	0	-0.22087
Region_426	6	0.16407	0.38251	0.625804	551	4	-0.35435	0.85647	0.85718	1.0	662	0	-0.35435
Region_678	3	0.16446	0.31019	0.560632	552	2	-0.64372	0.56997	0.56872	1.0	385	0	-0.64372
Region_450	12	0.16641	0.46635	0.702134	553	6	0.046347	0.95547	0.9552	1.0	798	0	0.046347
Region_848	3	0.16775	0.31377	0.565269	554	2	-0.20632	0.51244	0.51038	1.0	343	0	-0.20632
Region_560	7	0.16923	0.41122	0.650237	555	5	-0.21929	0.82202	0.82144	1.0	628	0	-0.21929
Region_331	6	0.16949	0.39046	0.632039	556	3	-0.11703	0.80934	0.80952	1.0	610	0	-0.11703
Region_515	3	0.17197	0.31828	0.571204	557	2	-0.6168	0.107	0.10821	1.0	50	0	-0.6168
Region_58	6	0.17336	0.39601	0.633621	558	4	-0.37796	0.3634	0.36344	1.0	233	0	-0.37796
Region_368	3	0.17341	0.31972	0.572709	559	2	-0.62062	0.36805	0.36718	1.0	239	0	-0.62062
Region_522	15	0.17557	0.5068	0.739437	560	9	-0.23619	0.70709	0.70786	1.0	497	0	-0.23619
Region_12	11	0.17981	0.47592	0.710864	561	5	0.18378	0.73768	0.73868	1.0	531	0	0.18378
Region_145	3	0.18161	0.32874	0.58333	562	2	-0.50315	0.55805	0.55654	1.0	378	0	-0.50315
Region_714	3	0.18382	0.33129	0.585	563	2	-0.67463	0.87214	0.87308	1.0	678	0	-0.67463
Region_393	3	0.18468	0.33216	0.585	564	2	-0.59243	0.76511	0.76642	1.0	566	0	-0.59243
Region_324	3	0.18522	0.33278	0.585	565	2	-0.54919	0.75901	0.76012	1.0	555	0	-0.54919
Region_612	5	0.18626	0.40933	0.650237	566	4	-0.052811	0.81697	0.81737	1.0	623	0	-0.052811
Region_886	2	0.18708	0.29781	0.549917	567	1	-0.47456	0.49164	0.48858	1.0	325	0	-0.47456
Region_805	6	0.18748	0.41612	0.653607	568	4	-0.30079	0.79929	0.79878	1.0	603	0	-0.30079
Region_751	3	0.1891	0.33705	0.590302	569	2	-0.61623	0.63913	0.63861	1.0	429	0	-0.61623
Region_923	12	0.19203	0.51281	0.74499	570	8	-0.23929	0.55097	0.54855	1.0	374	0	-0.23929
Region_887	6	0.1926	0.4233	0.660629	571	3	0.0046686	0.7394	0.73916	1.0	536	0	0.0046686
Region_505	3	0.19292	0.34058	0.593191	572	2	-0.082435	0.29265	0.29147	1.0	186	0	-0.082435
Region_599	3	0.19357	0.34135	0.593441	573	2	-0.63893	0.20978	0.20932	1.0	121	0	-0.63893
Region_771	2	0.19363	0.30632	0.558941	574	2	-0.59659	0.80637	0.80357	1.0	609	0	-0.59659
Region_583	2	0.19422	0.30722	0.558941	575	2	-0.24751	0.80578	0.80294	1.0	608	0	-0.24751
Region_760	9	0.19643	0.4784	0.713354	576	5	-0.096958	0.94756	0.94638	1.0	780	0	-0.096958
Region_713	9	0.19684	0.4791	0.713354	577	6	-0.22567	0.77563	0.77476	1.0	572	0	-0.22567
Region_428	4	0.19765	0.38184	0.625804	578	1	0.10976	0.37506	0.37324	1.0	250	0	0.10976
Region_572	3	0.19882	0.34647	0.597934	579	1	0.54608	0.3693	0.36828	1.0	241	0	0.54608
Region_76	3	0.20031	0.34813	0.598156	580	2	-0.54321	0.3296	0.32855	1.0	209	0	-0.54321
Region_138	3	0.20102	0.34892	0.598156	581	2	-0.55052	0.8432	0.84452	1.0	647	0	-0.55052
Region_141	3	0.20138	0.34932	0.598156	582	2	-0.46757	0.42595	0.42517	1.0	280	0	-0.46757
Region_240	2	0.20378	0.3205	0.573023	583	2	-0.21385	0.79622	0.79343	1.0	601	0	-0.21385
Region_213	3	0.2054	0.35327	0.601692	584	2	-0.36083	0.37282	0.37183	1.0	247	0	-0.36083
Region_313	3	0.20579	0.35375	0.601692	585	2	-0.59468	0.49687	0.49506	1.0	330	0	-0.59468
Region_112	3	0.20653	0.35456	0.601898	586	2	-0.5423	0.86028	0.86129	1.0	664	0	-0.5423
Region_633	2	0.20697	0.32508	0.577917	587	2	-0.20586	0.79303	0.79011	1.0	594	0	-0.20586
Region_88	3	0.20704	0.35515	0.601898	588	2	-0.44386	0.7376	0.73852	1.0	530	0	-0.44386
Region_162	9	0.20902	0.49735	0.732449	589	6	-0.1116	0.92769	0.92626	1.0	754	0	-0.1116
Region_941	6	0.21001	0.44652	0.683175	590	3	-0.15271	0.88488	0.88529	1.0	692	0	-0.15271
Region_474	6	0.21504	0.45337	0.69137	591	4	-0.13597	0.14157	0.14086	1.0	74	0	-0.13597
Region_305	5	0.21693	0.44398	0.681825	592	3	-0.17841	0.78951	0.79022	1.0	590	0	-0.17841
Region_84	3	0.21706	0.36616	0.614246	593	2	-0.38	0.45601	0.45545	1.0	300	0	-0.38
Region_838	8	0.21707	0.49473	0.729724	594	5	-0.28161	0.98907	0.98869	1.0	896	0	-0.28161
Region_203	2	0.22067	0.34373	0.595379	595	1	-0.57309	0.68891	0.68654	1.0	474	0	-0.57309
Region_113	3	0.22153	0.37078	0.618399	596	2	-0.49855	0.17325	0.17356	1.0	92	0	-0.49855
Region_81	12	0.22373	0.55419	0.784339	597	6	0.0020337	0.53516	0.53242	1.0	361	0	0.0020337
Region_677	6	0.22398	0.46537	0.701778	598	2	0.021665	0.56745	0.56779	1.0	383	0	0.021665
Region_187	3	0.22521	0.37482	0.619314	599	2	-0.48652	0.73679	0.73772	1.0	529	0	-0.48652
Region_220	1	0.22531	0.22501	0.476248	600	1	-0.6971	0.77469	0.77648	1.0	570	0	-0.6971
Region_682	3	0.22679	0.37643	0.620158	601	2	-0.18065	0.68369	0.68429	1.0	471	0	-0.18065
Region_567	4	0.23178	0.42802	0.664558	602	3	-0.13686	0.83569	0.83576	1.0	638	0	-0.13686
Region_859	3	0.23407	0.38393	0.627049	603	2	-0.49644	0.79472	0.79606	1.0	597	0	-0.49644
Region_915	3	0.2367	0.3866	0.629222	604	1	0.17209	0.41319	0.4119	1.0	275	0	0.17209
Region_175	3	0.23758	0.38753	0.629651	605	2	-0.43461	0.8302	0.83123	1.0	634	0	-0.43461
Region_164	6	0.23795	0.48416	0.717506	606	3	0.046883	0.8766	0.87737	1.0	687	0	0.046883
Region_130	6	0.23876	0.48498	0.717583	607	4	-0.12942	0.8642	0.86494	1.0	670	0	-0.12942
Region_750	9	0.24034	0.54411	0.778243	608	6	-0.1186	0.69775	0.69646	1.0	484	0	-0.1186
Region_251	3	0.24717	0.39797	0.634606	609	2	-0.47646	0.78141	0.78276	1.0	578	0	-0.47646
Region_783	4	0.24737	0.44926	0.686243	610	3	-0.12352	0.78609	0.78612	1.0	586	0	-0.12352
Region_634	2	0.24938	0.38194	0.625804	611	2	-0.11387	0.75062	0.74814	1.0	544	0	-0.11387
Region_195	3	0.25943	0.41062	0.650237	612	1	0.84198	0.18705	0.18704	1.0	107	0	0.84198
Region_182	3	0.25997	0.41116	0.650237	613	2	-0.50269	0.41462	0.41359	1.0	276	0	-0.50269
Region_552	6	0.26033	0.51354	0.74499	614	4	-0.12362	0.83571	0.83638	1.0	639	0	-0.12362
Region_574	3	0.26305	0.41438	0.653607	615	2	-0.31728	0.68332	0.68391	1.0	469	0	-0.31728
Region_733	3	0.26348	0.41487	0.653607	616	2	-0.42346	0.31323	0.31211	1.0	195	0	-0.42346
Region_314	3	0.26447	0.41589	0.653607	617	1	0.76862	0.38179	0.38068	1.0	257	0	0.76862
Region_98	2	0.26535	0.39151	0.632039	618	1	-0.12503	0.34527	0.344	1.0	219	0	-0.12503
Region_763	4	0.26614	0.47347	0.709516	619	2	-0.19742	0.37831	0.37671	1.0	253	0	-0.19742
Region_46	8	0.26961	0.56216	0.789699	620	2	0.4207	0.55251	0.55136	1.0	376	0	0.4207
Region_635	3	0.27084	0.42214	0.660629	621	2	-0.31777	0.77348	0.77477	1.0	568	0	-0.31777
Region_226	1	0.27086	0.27149	0.530611	622	1	-0.63933	0.72914	0.73067	1.0	516	0	-0.63933
Region_299	11	0.27267	0.61242	0.834277	623	6	-0.20877	0.86193	0.8632	1.0	665	0	-0.20877
Region_767	3	0.2727	0.42409	0.660629	624	2	-0.021812	0.7421	0.74321	1.0	538	0	-0.021812
Region_501	18	0.2754	0.66331	0.87077	625	10	-0.061348	0.88673	0.88631	1.0	697	0	-0.061348
Region_237	3	0.27604	0.4273	0.664529	626	1	0.49621	0.3678	0.36693	1.0	238	0	0.49621
Region_140	6	0.27675	0.53492	0.768596	627	4	-0.22779	0.84618	0.84696	1.0	650	0	-0.22779
Region_345	3	0.28441	0.43602	0.674759	628	2	-0.33168	0.42498	0.42428	1.0	279	0	-0.33168
Region_905	1	0.28668	0.28709	0.541451	629	1	-0.627	0.71332	0.7143	1.0	503	0	-0.627
Region_920	15	0.28903	0.66234	0.87077	630	6	0.30319	0.17771	0.17759	1.0	98	0	0.30319
Region_381	3	0.28971	0.44158	0.680391	631	2	-0.25499	0.81638	0.81691	1.0	621	0	-0.25499
Region_196	3	0.28999	0.44182	0.680391	632	2	-0.22401	0.22292	0.22267	1.0	129	0	-0.22401
Region_232	3	0.29229	0.4442	0.681825	633	2	-0.1143	0.76191	0.76312	1.0	561	0	-0.1143
Region_874	6	0.29268	0.55388	0.784339	634	4	-0.17968	0.061797	0.061248	1.0	32	0	-0.17968
Region_942	3	0.29453	0.44633	0.683175	635	2	-0.37082	0.039846	0.03922	1.0	20	0	-0.37082
Region_580	6	0.29626	0.55839	0.786474	636	3	0.00070318	0.64951	0.64977	1.0	435	0	0.00070318
Region_144	6	0.29677	0.55903	0.786474	637	4	-0.078173	0.89684	0.89754	1.0	708	0	-0.078173
Region_122	6	0.30185	0.56567	0.791533	638	4	-0.13825	0.31811	0.31762	1.0	197	0	-0.13825
Region_168	3	0.30206	0.45408	0.69137	639	2	-0.35837	0.73095	0.73212	1.0	518	0	-0.35837
Region_115	3	0.30492	0.45696	0.693955	640	2	-0.27499	0.056986	0.056773	1.0	29	0	-0.27499
Region_53	1	0.30692	0.30728	0.558941	641	1	-0.37249	0.69308	0.6941	1.0	479	0	-0.37249
Region_231	12	0.30695	0.65187	0.866717	642	6	-0.11267	0.90131	0.90047	1.0	717	0	-0.11267
Region_225	3	0.30755	0.4596	0.696412	643	2	-0.32964	0.58124	0.58008	1.0	393	0	-0.32964
Region_278	7	0.30879	0.58698	0.810099	644	4	-0.070534	0.51078	0.50938	1.0	342	0	-0.070534
Region_873	6	0.31088	0.57736	0.799922	645	3	-0.1609	0.96401	0.96383	1.0	815	0	-0.1609
Region_927	3	0.31163	0.46396	0.700763	646	2	-0.34919	0.17001	0.17026	1.0	89	0	-0.34919
Region_429	15	0.31443	0.69018	0.88383	647	7	0.089242	0.92669	0.92651	1.0	751	0	0.089242
Region_217	3	0.31586	0.46775	0.703115	648	1	0.16999	0.79513	0.79648	1.0	598	0	0.16999
Region_643	1	0.31716	0.31729	0.570512	649	1	-0.34802	0.68284	0.68428	1.0	468	0	-0.34802
Region_390	3	0.32153	0.47351	0.709516	650	1	0.19628	0.078215	0.078226	1.0	40	0	0.19628
Region_534	3	0.32777	0.47993	0.713467	651	2	-0.27747	0.82716	0.82825	1.0	631	0	-0.27747
Region_681	3	0.32923	0.48166	0.714917	652	2	-0.28669	0.40471	0.40373	1.0	266	0	-0.28669
Region_808	21	0.3322	0.74455	0.913986	653	11	-0.04721	0.38997	0.3912	1.0	261	0	-0.04721
Region_287	4	0.334	0.54839	0.780811	654	2	-0.066057	0.66473	0.66413	1.0	457	0	-0.066057
Region_23	11	0.33996	0.67821	0.876095	655	6	-0.022494	0.70925	0.70983	1.0	500	0	-0.022494
Region_330	6	0.34072	0.61226	0.834277	656	4	-0.050624	0.86883	0.87005	1.0	673	0	-0.050624
NA	38167	0.34124	1.0	1.0	657	18070	0.057644	0.0099581	1.0	1.0	6	393	0.057644
Region_709	1	0.34378	0.34468	0.595931	658	1	-0.30676	0.65622	0.65914	1.0	447	0	-0.30676
Region_395	2	0.34454	0.43791	0.676576	659	1	-0.089831	0.38814	0.386	1.0	260	0	-0.089831
Region_394	6	0.34545	0.61704	0.83931	660	3	-0.066413	0.55272	0.55326	1.0	377	0	-0.066413
Region_460	1	0.34704	0.34767	0.598156	661	1	-0.3948	0.65296	0.65575	1.0	441	0	-0.3948
Region_358	3	0.34968	0.50204	0.737453	662	1	0.30834	0.71332	0.71507	1.0	504	0	0.30834
Region_502	3	0.34992	0.50231	0.737453	663	1	0.62102	0.17464	0.17465	1.0	94	0	0.62102
Region_876	9	0.35226	0.66157	0.87077	664	5	-0.15124	0.3521	0.35023	1.0	223	0	-0.15124
Region_554	3	0.35306	0.50564	0.739381	665	2	-0.26923	0.679	0.67929	1.0	461	0	-0.26923
Region_201	3	0.35329	0.50589	0.739381	666	2	-0.22342	0.70694	0.70817	1.0	496	0	-0.22342
Region_449	3	0.35339	0.50597	0.739381	667	2	-0.18674	0.54385	0.54256	1.0	368	0	-0.18674
Region_155	6	0.35843	0.62669	0.847533	668	1	1.0161	0.23659	0.23527	1.0	142	0	1.0161
Region_303	5	0.35988	0.59354	0.816769	669	2	0.2184	0.4709	0.47309	1.0	317	0	0.2184
Region_243	1	0.36128	0.36143	0.609271	670	1	-0.21226	0.63872	0.64129	1.0	428	0	-0.21226
Region_408	3	0.3616	0.51454	0.74499	671	1	0.011494	0.58999	0.58904	1.0	398	0	0.011494
Region_219	9	0.37021	0.67808	0.876095	672	5	-0.056513	0.80196	0.80139	1.0	605	0	-0.056513
Region_880	3	0.37026	0.52307	0.756172	673	2	-0.196	0.53876	0.53736	1.0	364	0	-0.196
Region_128	6	0.37169	0.63656	0.854781	674	2	0.20651	0.58069	0.58086	1.0	392	0	0.20651
Region_644	3	0.3727	0.52565	0.758115	675	2	-0.16638	0.37263	0.37163	1.0	246	0	-0.16638
Region_42	3	0.38066	0.53368	0.767972	676	2	-0.14102	0.70754	0.70876	1.0	499	0	-0.14102
Region_191	2	0.38086	0.46062	0.696838	677	1	-0.29662	0.69607	0.69407	1.0	482	0	-0.29662
Region_14	6	0.38415	0.64562	0.859609	678	2	0.12636	0.45513	0.45507	1.0	298	0	0.12636
Region_480	7	0.38557	0.66175	0.87077	679	4	-0.16822	0.086272	0.085899	1.0	43	0	-0.16822
Region_521	3	0.39213	0.54525	0.778691	680	2	-0.15272	0.45175	0.45138	1.0	297	0	-0.15272
Region_933	1	0.39267	0.39317	0.633369	681	1	-0.354	0.60733	0.60895	1.0	409	0	-0.354
Region_207	3	0.3947	0.54778	0.780811	682	2	-0.12236	0.66648	0.66629	1.0	458	0	-0.12236
Region_894	3	0.39987	0.55303	0.784339	683	2	-0.060632	0.75848	0.75952	1.0	554	0	-0.060632
Region_801	9	0.40058	0.70612	0.891143	684	5	-0.1414	0.90932	0.90766	1.0	728	0	-0.1414
Region_419	3	0.40196	0.55544	0.784928	685	2	-0.0992	0.24527	0.2446	1.0	148	0	-0.0992
Region_388	6	0.40198	0.65902	0.87077	686	2	0.090506	0.59935	0.59934	1.0	406	0	0.090506
Region_856	4	0.4034	0.59788	0.820345	687	2	-0.1508	0.81926	0.8197	1.0	626	0	-0.1508
Region_832	3	0.40483	0.55802	0.786474	688	2	-0.051161	0.63999	0.63955	1.0	431	0	-0.051161
Region_807	12	0.40547	0.74889	0.915737	689	4	0.090787	0.40476	0.40235	1.0	267	0	0.090787
Region_269	1	0.40629	0.40622	0.646664	690	1	-0.25321	0.59371	0.59479	1.0	400	0	-0.25321
Region_281	9	0.40777	0.71296	0.896182	691	5	-0.01702	0.032302	0.033082	1.0	18	1	-0.01702
Region_588	6	0.41031	0.665	0.87077	692	2	0.6943	0.23968	0.2385	1.0	144	0	0.6943
Region_89	3	0.4106	0.56368	0.790664	693	2	-0.11127	0.22452	0.22428	1.0	130	0	-0.11127
Region_546	3	0.41269	0.56598	0.791533	694	1	0.68501	0.25965	0.2587	1.0	165	0	0.68501
Region_320	3	0.41354	0.56687	0.791607	695	1	0.076962	0.059759	0.059456	1.0	31	0	0.076962
Region_551	3	0.42004	0.57382	0.798948	696	2	-0.056158	0.81319	0.81383	1.0	615	0	-0.056158
Region_597	3	0.42429	0.57785	0.799922	697	2	-0.019539	0.86242	0.86334	1.0	667	0	-0.019539
Region_427	3	0.42437	0.57791	0.799922	698	2	-0.0050534	0.61193	0.61217	1.0	415	0	-0.0050534
Region_646	3	0.42763	0.58125	0.803362	699	2	-0.056612	0.46198	0.46104	1.0	309	0	-0.056612
Region_385	3	0.43652	0.5903	0.8135	700	2	-0.097691	0.18973	0.18968	1.0	109	0	-0.097691
Region_645	3	0.44118	0.59531	0.818015	701	2	-0.13093	0.49662	0.4949	1.0	329	0	-0.13093
Region_443	3	0.44575	0.59978	0.821758	702	2	-0.0097835	0.25744	0.25657	1.0	163	0	-0.0097835
Region_57	6	0.45343	0.69731	0.885945	703	2	0.32313	0.51418	0.51492	1.0	348	0	0.32313
Region_860	3	0.45681	0.6107	0.834277	704	2	-0.030835	0.87105	0.87206	1.0	677	0	-0.030835
Region_379	12	0.45807	0.78607	0.933329	705	4	0.20222	0.2272	0.22774	1.0	134	0	0.20222
Region_258	3	0.45843	0.61245	0.834277	706	2	-0.087595	0.52345	0.52167	1.0	353	0	-0.087595
Region_842	3	0.46824	0.62212	0.844646	707	1	0.32071	0.70645	0.70765	1.0	494	0	0.32071
Region_425	9	0.4713	0.76783	0.923347	708	5	-0.044317	0.25429	0.25237	1.0	158	0	-0.044317
Region_337	3	0.47879	0.63271	0.853251	709	1	0.3395	0.24576	0.24505	1.0	149	0	0.3395
Region_667	3	0.48091	0.63502	0.854781	710	1	0.64307	0.49254	0.4909	1.0	327	0	0.64307
Region_819	1	0.48593	0.48597	0.717922	711	1	-0.0086157	0.51407	0.51389	1.0	347	0	-0.0086157
Region_754	3	0.49029	0.64408	0.859609	712	1	0.11144	0.76169	0.76295	1.0	559	0	0.11144
Region_591	8	0.49057	0.76269	0.921865	713	2	0.25751	0.07763	0.077167	1.0	39	0	0.25751
Region_409	6	0.49135	0.72489	0.90519	714	2	0.45568	0.54399	0.54438	1.0	370	0	0.45568
Region_891	3	0.49149	0.64527	0.859609	715	2	-0.050814	0.33161	0.33041	1.0	212	0	-0.050814
Region_882	3	0.49186	0.64558	0.859609	716	2	-0.052625	0.71492	0.71663	1.0	505	0	-0.052625
Region_353	3	0.5013	0.65418	0.868561	717	1	0.1996	0.37258	0.37157	1.0	245	0	0.1996
Region_843	6	0.50297	0.73338	0.9085	718	2	0.069372	0.81208	0.81223	1.0	612	0	0.069372
Region_193	6	0.50352	0.7337	0.9085	719	2	0.36551	0.12126	0.12064	1.0	61	0	0.36551
Region_619	1	0.50762	0.50764	0.739522	720	0	0.019191	0.49238	0.49221	1.0	326	0	0.019191
Region_101	8	0.51376	0.77905	0.930462	721	4	-0.016958	0.49885	0.49833	1.0	333	0	-0.016958
Region_810	2	0.51554	0.55109	0.783477	722	1	-0.030709	0.5507	0.54853	1.0	373	0	-0.030709
Region_334	9	0.52049	0.80141	0.944479	723	4	0.62182	0.44269	0.44061	1.0	291	0	0.62182
Region_570	3	0.52527	0.66379	0.87077	724	1	0.13771	0.50818	0.50597	1.0	338	0	0.13771
Region_631	1	0.52587	0.52602	0.758115	725	0	0.061824	0.47413	0.47397	1.0	319	0	0.061824
Region_638	5	0.52767	0.73949	0.910143	726	2	0.36668	0.1365	0.13487	1.0	68	0	0.36668
Region_544	3	0.5282	0.6649	0.87077	727	1	0.54456	0.22964	0.22917	1.0	135	0	0.54456
Region_307	3	0.53019	0.66572	0.87077	728	1	0.011174	0.83724	0.83873	1.0	640	0	0.011174
Region_73	3	0.53084	0.66599	0.87077	729	1	0.28194	0.3995	0.39832	1.0	265	0	0.28194
Region_918	3	0.53629	0.66831	0.872268	730	1	0.37071	0.68242	0.68283	1.0	467	0	0.37071
Region_244	3	0.5388	0.66937	0.872268	731	1	0.158	0.73786	0.7388	1.0	533	0	0.158
Region_618	1	0.53918	0.53892	0.773166	732	0	0.083293	0.46082	0.46072	1.0	306	0	0.083293
Region_898	1	0.54147	0.54146	0.775623	733	0	0.089658	0.45853	0.45855	1.0	301	0	0.089658
Region_868	3	0.54181	0.67083	0.872268	734	1	0.085839	0.43703	0.4362	1.0	286	0	0.085839
Region_686	2	0.54409	0.57231	0.798016	735	1	-0.12884	0.69176	0.6897	1.0	478	0	-0.12884
Region_370	3	0.55343	0.67583	0.876095	736	1	0.20083	0.24413	0.24342	1.0	146	0	0.20083
Region_257	6	0.56092	0.77612	0.92961	737	2	0.11687	0.6323	0.63239	1.0	425	0	0.11687
Region_351	6	0.56647	0.77966	0.930462	738	1	1.1501	0.094355	0.093829	1.0	44	0	1.1501
Region_467	3	0.56877	0.68229	0.878881	739	1	0.28804	0.63174	0.63116	1.0	424	0	0.28804
Region_248	3	0.56905	0.68244	0.878881	740	1	0.59232	0.43138	0.43051	1.0	282	0	0.59232
Region_573	3	0.57338	0.68427	0.880039	741	1	0.14619	0.76436	0.76574	1.0	565	0	0.14619
Region_48	1	0.57546	0.57617	0.799922	742	0	0.15718	0.42454	0.42483	1.0	278	0	0.15718
Region_200	6	0.57932	0.78895	0.934468	743	3	0.34105	0.033065	0.033002	1.0	19	1	0.34105
Region_924	3	0.58184	0.68817	0.882651	744	1	0.51932	0.2541	0.25313	1.0	157	0	0.51932
Region_907	3	0.58765	0.69096	0.88383	745	1	0.03789	0.59583	0.59532	1.0	402	0	0.03789
Region_371	3	0.58986	0.69203	0.884	746	1	0.45723	0.22621	0.22587	1.0	133	0	0.45723
Region_36	6	0.59279	0.79846	0.942179	747	3	0.0090192	0.26374	0.26299	1.0	167	0	0.0090192
Region_51	3	0.59383	0.69397	0.88528	748	1	0.59944	0.10633	0.10753	1.0	49	0	0.59944
Region_695	3	0.59637	0.69531	0.885287	749	1	1.0924	0.25367	0.25275	1.0	156	0	1.0924
Region_118	3	0.59719	0.69585	0.885287	750	1	0.56784	0.28869	0.28746	1.0	184	0	0.56784
Region_917	7	0.59977	0.81809	0.95583	751	3	0.034652	0.89534	0.89588	1.0	706	0	0.034652
Region_125	9	0.60337	0.84679	0.968932	752	3	0.24622	0.15498	0.15325	1.0	83	0	0.24622
Region_387	3	0.60545	0.69971	0.887807	753	1	0.53796	0.1488	0.14903	1.0	78	0	0.53796
Region_897	2	0.60857	0.62275	0.844646	754	1	-0.10713	0.74252	0.73994	1.0	540	0	-0.10713
Region_67	6	0.61257	0.81255	0.952859	755	3	0.060534	0.24763	0.24676	1.0	152	0	0.060534
Region_517	2	0.61268	0.62576	0.847511	756	1	0.21055	0.35476	0.35323	1.0	227	0	0.21055
Region_238	3	0.61428	0.70413	0.890797	757	1	0.3775	0.54492	0.54371	1.0	371	0	0.3775
Region_288	3	0.61581	0.7049	0.890797	758	1	0.3509	0.60012	0.59972	1.0	407	0	0.3509
Region_910	5	0.61661	0.78484	0.933329	759	2	0.37071	0.25651	0.25668	1.0	162	0	0.37071
Region_833	3	0.62419	0.70884	0.893384	760	1	0.16839	0.55193	0.55043	1.0	375	0	0.16839
Region_189	1	0.62548	0.62757	0.847533	761	0	0.25685	0.37452	0.375	1.0	249	0	0.25685
Region_936	1	0.63397	0.63641	0.854781	762	0	0.2858	0.36603	0.36631	1.0	236	0	0.2858
