PHOX2B.00002	0.00284218608630294	0.461901146055555
PHOX2B.00003	-0.000631009688591317	0.891597551577916
PHOX2B.00004	0.00377288503152979	0.451374877411781
PHOX2B.00007	-0.00202343701831046	0.544762071018998
PHOX2B.00008	-0.00277365289589261	0.287736165315251
PHOX2B.00009	-0.000647863715124132	0.79673930590281
PHOX2B.00010	0.000284263166247641	0.906388385578365
PHOX2B.00011	-5.14659445909689e-05	0.985314993986086
PHOX2B.00012	-0.00102603101395996	0.697370951605543
PHOX2B.00013	-0.00254543755718727	0.287808819605951
PHOX2B.00014	-0.00084335261024992	0.637793219951993
PHOX2B.00015	-0.00672109758705068	0.0161136768370328
PHOX2B.00016	-0.00407326165863723	0.17477640985753
PHOX2B.00017	-0.00360509192563917	0.263332314507238
PHOX2B.00018	-0.0011596499086051	0.622054477453176
PHOX2B.00019	-0.00119316298360297	0.631785224225662
PHOX2B.00020	-0.00675760504168542	0.0168511103475212
PHOX2B.00021	-0.00121314690802135	0.762478745428375
PHOX2B.00022	-0.00501948245484255	0.210785868670985
PHOX2B.00023	-0.00488037229599544	0.230968549235899
PHOX2B.00024	-0.0132361038059811	0.000967839926270078
PHOX2B.00025	-0.010630877254751	0.00838007120087239
PHOX2B.00026	-0.00487748666377762	0.203344071997912
PHOX2B.00027	0.00273897593720794	0.373501487734536
PHOX2B.00028	0.00251150548876194	0.51439542377688
PHOX2B.00029	0.00506426359581109	0.238980177800308
PHOX2B.00031	0.00554869894309373	0.134540213649306
PHOX2B.00032	0.00560431137353936	0.0827320604683237
PHOX2B.00033	0.000806361836949189	0.809600287090748
PHOX2B.00034	-0.00264049454938356	0.531954146337058
PHOX2B.00035	0.00243323711573686	0.66651899453829
PHOX2B.00039	0.000873558855962585	0.872735852751969
PHOX2B.00040	0.00500547919477829	0.316586232387998
PHOX2B.00041	-0.000941968001514609	0.82714067400222
PHOX2B.00042	-0.00099098386254424	0.846710449056217
PHOX2B.00043	-0.00389595827074551	0.380280716236404
PHOX2B.00045	-0.00341230733277976	0.446027759915185
PHOX2B.00046	0.00599380615581447	0.0680888239335755
PHOX2B.00047	0.00591399132624883	0.228414686616623
PHOX2B.00048	0.00386468700481379	0.408000557404766
PHOX2B.00052	-0.0024554794347301	0.599439123649696
PHOX2B.00053	-0.00122079831187927	0.770673417643811
PHOX2B.00055	0.00427358258020945	0.339427342292087
PHOX2B.00056	-0.00394617220580307	0.369986683075093
PHOX2B.00057	-0.00929578503701156	0.0047354158906464
PHOX2B.00058	-0.0108969542206293	0.00027782688036128
PHOX2B.00059	-0.0026151130058303	0.483749143383572
PHOX2B.00060	-0.00134796815500019	0.75758643222994
PHOX2B.00061	0.00107495350659647	0.820442989814548
PHOX2B.00062	-0.00278640039814257	0.572536688700863
PHOX2B.00065	0.00644154674936352	0.0875687442064545
PHOX2B.00066	0.0042039304950263	0.164193486584997
PHOX2B.00067	0.0035653454268096	0.233592086862234
PHOX2B.00068	0.00202740726543564	0.44658192569048
PHOX2B.00069	0.0020533422774811	0.56036315925856
PHOX2B.00070	0.00321419531108205	0.286409103202553
PHOX2B.00071	0.00112451581597402	0.702093090066148
PHOX2B.00072	0.00224281383755743	0.45076848565387
PHOX2B.00073	-0.000699490635653682	0.855529612285571
PHOX2B.00074	-0.0026771480022396	0.51004636145729
PHOX2B.00075	-0.00060329418727246	0.875886994575256
PHOX2B.00076	0.000171895321696561	0.954411012026322
PHOX2B.00077	0.001787422822113	0.541093878381941
PHOX2B.00078	0.000383220585854262	0.883105453505993
PHOX2B.00079	-0.00206391371922096	0.593846704419888
PHOX2B.00083	0.00268450309489544	0.56698314515501
PHOX2B.00084	0.00171796292055171	0.803606438919876
PHOX2B.00086	0.00169776567366127	0.589810928430429
PHOX2B.00089	-0.00621524241028323	0.0813236244298817
PHOX2B.00090	-0.0106603249884615	0.00458971875679146
PHOX2B.00093	-0.00951324375206384	0.0213132539330521
PHOX2B.00094	-0.0069203477693788	0.0490276960306046
PHOX2B.00095	0.00056202753678852	0.852345514238891
