Gene,pvalue,estimate,fdr,Result,Construct
Region_64,0.486095666670896,-0.005379227946107183,0.5527427454974716,NoChange,VPR
Region_65,3.298020767812744e-4,-0.013774372878803492,0.0018069156206683154,Depleted,VPR
Region_66,2.9630043024242185e-5,0.032215617503942,3.043813510672152e-4,Enriched,VPR
Region_67,0.20565394355499317,0.00644707746656829,0.269827525360978,NoChange,VPR
Region_68,5.510366977728804e-4,-0.023111301044890602,0.002608048035532376,Depleted,VPR
Region_69,0.00560812960646748,-0.015344857332795727,0.014737642919321517,Depleted,VPR
Region_70,0.15221927719745693,-0.008515701865436525,0.2119920805140425,NoChange,VPR
Region_71,7.19824627909852e-4,-0.015364676607809944,0.003189811096227972,Depleted,VPR
Region_72,0.14478814697973705,0.014588597284166694,0.2019884025766702,NoChange,VPR
Region_73,0.04136553168831929,0.016782648819041103,0.0714998865128884,NoChange,VPR
Region_74,3.683328141549405e-5,-0.015987263012117944,3.5166464252159557e-4,Depleted,VPR
Region_75,0.06344553136869095,-0.008893049326692467,0.10027056006520388,NoChange,VPR
Region_76,0.5497995342707774,0.004300779587456935,0.6143619023248241,NoChange,VPR
Region_77,0.021496121496885536,-0.01046442592091636,0.042429025836647434,Depleted,VPR
Region_78,0.0016614469526764473,-0.0217789055484801,0.005936553538417029,Depleted,VPR
Region_79,0.010260325695363155,-0.015699341047710865,0.024154516741167427,Depleted,VPR
Region_80,0.12336343271681398,-0.010825347854482423,0.1763393674548549,NoChange,VPR
Region_81,0.6706282330204719,0.001975266970233801,0.7217237174410793,NoChange,VPR
Region_82,0.02870118715205052,-0.018888032356074495,0.053768252956404146,NoChange,VPR
Region_83,7.111015304518905e-4,0.015955379077027217,0.0031666787365936407,Enriched,VPR
Region_84,0.7339221959252004,-0.0024322300012783434,0.7787155693854239,NoChange,VPR
Region_85,0.03849080677444065,-0.022454945433748767,0.06796033071112177,NoChange,VPR
Region_86,0.009067842719870088,-0.018338954260347092,0.02191799416781433,Depleted,VPR
Region_87,0.01878576925719431,-0.017610347183877054,0.03855302829168509,Depleted,VPR
Region_88,0.21069069688982464,-0.005794310950837702,0.2748403895936529,NoChange,VPR
Region_89,0.8161257608955731,0.002066916470616057,0.8451061716490242,NoChange,VPR
Region_90,0.002272996992540461,-0.030218515089570415,0.007667124183793197,Depleted,VPR
Region_91,0.0021425661300847436,-0.020038340888572172,0.007306533871979268,Depleted,VPR
Region_92,0.02382956033984371,0.013548305883300965,0.046526830555547974,Enriched,VPR
Region_93,0.8190550128264098,0.001612585455812322,0.8471690292849822,NoChange,VPR
Region_94,0.03905909799574408,-0.01294179459416026,0.06856198949155853,NoChange,VPR
Region_95,6.657821333304739e-5,-0.014815766163256907,5.471518623006805e-4,Depleted,VPR
Region_96,5.015923218119525e-6,0.029255226301805593,8.719989594577019e-5,Enriched,VPR
Region_97,0.012248623518803294,-0.008835114096035164,0.027961504194439844,Depleted,VPR
Region_98,0.3971796347468304,-0.008136282089037227,0.46653714754794207,NoChange,VPR
Region_99,4.923224701094805e-4,-0.02265720160596333,0.002392793080532099,Depleted,VPR
Region_100,0.15327828706627486,-0.011250286570190877,0.21284726806130946,NoChange,VPR
Region_101,0.7830612027957964,0.0013775037593955653,0.8193140362585647,NoChange,VPR
Region_102,0.018672646649423242,-0.030362122034401078,0.03845119036692167,Depleted,VPR
Region_103,0.05124185537246773,0.008479827047246357,0.08431856694407108,NoChange,VPR
Region_104,0.563100589227225,-0.004452006602064273,0.625359868134412,NoChange,VPR
Region_105,3.5554769544720856e-4,0.024616138065395674,0.0018827216476832208,Enriched,VPR
Region_106,0.03609496352091512,-0.028523106335573114,0.06487047121850352,NoChange,VPR
Region_107,8.629096258762826e-4,0.017141774949592792,0.0036451883261315863,Enriched,VPR
Region_108,2.1254383788680066e-5,0.027752128475672214,2.4007692632719638e-4,Enriched,VPR
Region_109,1.1419241437325972e-4,-0.025215360375851807,7.880148289574565e-4,Depleted,VPR
Region_110,4.317616373631858e-6,0.036185420353826755,7.965561636251427e-5,Enriched,VPR
Region_111,0.12174916215344074,-0.007061605963194822,0.1747003850582705,NoChange,VPR
Region_112,0.2550688564648057,-0.008257821363172551,0.32204224335779935,NoChange,VPR
Region_113,0.9615514847237725,3.568570004386164e-4,0.9712207175310507,NoChange,VPR
Region_114,8.908416174034181e-5,0.02633842413145978,6.655543984567686e-4,Enriched,VPR
Region_115,0.21854160195005534,0.014009769197778929,0.28182825700834524,NoChange,VPR
Region_116,0.0816148326446432,-0.026954701178701728,0.12379162535361989,NoChange,VPR
Region_117,0.9093825150725685,-0.0014760635481304383,0.9268114922498331,NoChange,VPR
Region_118,0.3147947613776288,0.009010741914319314,0.383007354354477,NoChange,VPR
Region_119,0.047298360961720104,-0.026012803902547215,0.07865252935912276,NoChange,VPR
Region_120,4.646368733031614e-6,0.024371681715902174,8.400634669321157e-5,Enriched,VPR
Region_121,0.008600405570383624,-0.03045066475020546,0.021069828280831426,Depleted,VPR
Region_122,0.01695330115360674,0.014786461674568738,0.03555866413656727,Enriched,VPR
Region_123,0.03430732571369933,-0.019238114990034375,0.06277344646151599,NoChange,VPR
Region_124,0.0029217879896105757,-0.03671284192675957,0.009116442141315064,Depleted,VPR
Region_125,0.16994622109179647,0.006442400609442476,0.23028747012726894,NoChange,VPR
