Gene,pvalue,estimate,adj_pvalue
PHOX2B.09624,0.589344635189277,-0.005602019694141591,0.7225517006171661
PHOX2B.09625,0.3564741143438452,-0.005362812145893198,0.5194222829702273
PHOX2B.09626,0.04954052300907085,-0.01010863533039838,0.1392686933361962
PHOX2B.09627,0.004073337292441657,-0.022909537691632408,0.028266268608346832
PHOX2B.09628,0.051015345432896486,-0.009700116068729968,0.1418912043705084
PHOX2B.09629,0.021996847280238815,-0.017320335664854206,0.08188190188411384
PHOX2B.09635,1.332068028452507e-5,-0.015444829361417393,0.0010665471178278852
PHOX2B.09636,0.06959059603248971,-0.012134288263385617,0.17416395862563833
PHOX2B.09637,0.3108485278703611,0.006867392822826541,0.4747431586853408
PHOX2B.09638,0.8235440836673678,-0.0021112005569979653,0.8948087220585726
PHOX2B.09639,0.022247523661260343,-0.03756994397087959,0.0825344361576621
PHOX2B.09640,0.9133817335699009,2.697881462527421e-4,0.9486238471295395
PHOX2B.09641,0.6717200529626857,0.0057507408629557414,0.7844580749554326
PHOX2B.09642,0.5206307356187242,0.0038564829559082463,0.6688831397629591
PHOX2B.09643,0.2737281789356568,0.005878396424260592,0.4364900920529162
PHOX2B.09644,0.04623115838621403,-0.01627526654792958,0.13309129028172587
PHOX2B.09645,0.15934945208765616,0.011890237748563928,0.3040791424189819
PHOX2B.09646,0.005245538467279495,-0.03256239962569895,0.03286125111272967
PHOX2B.09647,4.61134092027735e-4,-0.028213224562060754,0.007691756797272198
PHOX2B.09648,0.31839614291905793,-0.005767331670426598,0.48237739422872494
PHOX2B.09649,0.005477298987037592,-0.028457750288407926,0.033773739409613535
PHOX2B.09650,3.90927231824477e-5,-0.049166682612983265,0.0019747233217085876
PHOX2B.09651,0.7231361023740865,-0.0049588401675984455,0.8212293164389075
PHOX2B.09652,0.13376425857262794,-0.014769694611334077,0.2698546498283112
PHOX2B.09653,0.3829249893564791,-0.012529699334226593,0.5446277597880308
PHOX2B.09654,0.006944247789395844,-0.024652787379073192,0.03925087550282039
PHOX2B.09655,0.015018084444787182,-0.03864232486939846,0.06433654998186937
PHOX2B.09656,8.48028650080178e-4,-0.05611601587533116,0.0111106249376744
PHOX2B.09657,1.014906672602247e-4,-0.03582403704566923,0.0033355504485585194
PHOX2B.09658,0.014232037424250858,-0.0229535649110865,0.062013331914821314
PHOX2B.09659,0.05666217871300549,0.019312046892560195,0.15173209085496442
